antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'dimethicone', 'butylene glycol'})",frozenset({'water'}),0.13396149119213438,0.40598115526423595,0.11020073740270381,0.8226299694189602,2.0262762415254105,1.0,0.05581489644760133,3.349037279803358,0.5848283526709879,0.25643469971401334,0.701406727828746,0.5470364781504489
"frozenset({'dimethicone', 'phenoxyethanol'})",frozenset({'water'}),0.1360098320360508,0.40598115526423595,0.11183941007783695,0.8222891566265059,2.025436762184966,1.0,0.05662198134054636,3.34261451614023,0.5859781122939018,0.26,0.7008329871208973,0.5488842352254628
"frozenset({'tocopheryl acetate', 'sodium hyaluronate', 'disodium edta'})",frozenset({'butylene glycol'}),0.08562064727570667,0.44653830397378125,0.07742728390004097,0.9043062200956938,2.0251481497739343,1.0,0.03919438528040956,5.78367472347399,0.5536093569247692,0.17027027027027025,0.8270995434889628,0.5388503577542689
"frozenset({'glycerin', 'caffeine', 'phenoxyethanol'})",frozenset({'butylene glycol'}),0.05981155264235969,0.44653830397378125,0.05407619827939369,0.9041095890410958,2.0247078044489126,1.0,0.027368049004435856,5.771814829987707,0.5382980128078166,0.11956521739130434,0.8267442685783234,0.5126052532361443
"frozenset({'butylene glycol', 'dimethicone', 'glycerin', 'disodium edta'})",frozenset({'water'}),0.07824662023760753,0.40598115526423595,0.06431790249897583,0.8219895287958116,2.024698728345687,1.0,0.032551249219389976,3.3369882160156163,0.5490615711252654,0.1531707317073171,0.7003285791659145,0.49020768064412173
"frozenset({'tocopheryl acetate', 'sodium hyaluronate', 'water'})",frozenset({'butylene glycol'}),0.06349856616140925,0.44653830397378125,0.05735354362965998,0.903225806451613,2.0227286179343,1.0,0.02899900159117735,5.719104192270932,0.5399012623422073,0.12669683257918551,0.8251474415606124,0.5158330867120451
"frozenset({'caffeine', 'phenoxyethanol'})",frozenset({'butylene glycol'}),0.06759524784924212,0.44653830397378125,0.06104055714870955,0.903030303030303,2.022290797887128,1.0,0.03085668981742159,5.707573740270377,0.5421586204456187,0.13471971066907776,0.8247942040688153,0.5198637753683625
"frozenset({'glycerin', 'caffeine'})",frozenset({'butylene glycol'}),0.07169192953707497,0.44653830397378125,0.06472757066775911,0.9028571428571428,2.021903014416776,1.0,0.03271437804366582,5.697399812034601,0.5444490375054464,0.14272809394760616,0.8244813365760811,0.5239056356487549
"frozenset({'tocopheryl acetate', 'sodium hyaluronate', 'phenoxyethanol'})",frozenset({'butylene glycol'}),0.10323637853338796,0.44653830397378125,0.09299467431380581,0.9007936507936507,2.0172819280617444,1.0,0.04689567693511147,5.5788938959442795,0.5623371160971053,0.20358744394618833,0.8207529989543312,0.5545252657637978
"frozenset({'tocopheryl acetate', 'caprylyl glycol', 'phenoxyethanol', 'disodium edta'})",frozenset({'butylene glycol'}),0.05776321179844326,0.44653830397378125,0.05202785743547726,0.9007092198581561,2.0170928492419806,1.0,0.0262343708069221,5.574149938549779,0.535148921602191,0.11503623188405797,0.8206004483151437,0.508611490663023
frozenset({'fragrance'}),frozenset({'water'}),0.10856206472757067,0.40598115526423595,0.08889799262597296,0.8188679245283019,2.0170096909925177,1.0,0.044823840170003064,3.279479038645365,0.565621611547845,0.2088546679499519,0.6950735198438517,0.5189193305789844
"frozenset({'sodium hyaluronate', 'water', 'disodium edta'})","frozenset({'butylene glycol', 'glycerin'})",0.08357230643179026,0.3768947152806227,0.06349856616140925,0.7598039215686273,2.015958013640238,1.0,0.03200060552345471,2.5941526139337325,0.5499156416283327,0.15995872033023734,0.6145176676850883,0.46414109121909625
"frozenset({'tocopheryl acetate', 'glycerin', 'sodium hyaluronate', 'disodium edta'})",frozenset({'butylene glycol'}),0.0766079475624744,0.44653830397378125,0.06882425235559197,0.8983957219251337,2.0119118873571114,1.0,0.03461586938013229,5.447228271415945,0.5446877508767483,0.15148782687105503,0.8164203976456339,0.5262620811460531
"frozenset({'dimethicone', 'glycerin', 'sodium hyaluronate', 'phenoxyethanol'})",frozenset({'butylene glycol'}),0.0680049160180254,0.44653830397378125,0.06104055714870955,0.8975903614457832,2.0101083232010613,1.0,0.030673757288141056,5.404390678844257,0.5391813555571945,0.13459801264679314,0.8149652644627363,0.5171438045761027
"frozenset({'fragrance', 'phenoxyethanol'})",frozenset({'water'}),0.0823433019254404,0.40598115526423595,0.06718557968045882,0.8159203980099501,2.009749436470523,1.0,0.03375575083649675,3.226967237618607,0.5475092552264809,0.15953307392996108,0.6901115114084746,0.49070490132586303
"frozenset({'dimethicone', 'sodium hyaluronate', 'phenoxyethanol'})",frozenset({'butylene glycol'}),0.07128226136829169,0.44653830397378125,0.06390823433019255,0.896551724137931,2.007782347358431,1.0,0.03207797423537979,5.350129728253449,0.5404635064979132,0.14079422382671483,0.8130886444268614,0.5198354950964885
"frozenset({'tocopheryl acetate', 'glycerin', 'sodium hyaluronate', 'water'})",frozenset({'butylene glycol'}),0.058582548136009834,0.44653830397378125,0.05243752560426055,0.8951048951048951,2.0045422467440814,1.0,0.026278173917144317,5.276334835449952,0.5323175043516101,0.1158371040723982,0.8104744995936706,0.5062680438827227
"frozenset({'tocopheryl acetate', 'glycerin', 'sodium hyaluronate', 'phenoxyethanol'})",frozenset({'butylene glycol'}),0.09217533797623925,0.44653830397378125,0.0823433019254404,0.8933333333333333,2.0005749235474006,1.0,0.041183482837320456,5.1887034002457995,0.5509254270165419,0.18043087971274688,0.807273624475697,0.538868501529052
"frozenset({'dimethicone', 'glycerin', 'sodium hyaluronate'})",frozenset({'water'}),0.08070462925030725,0.40598115526423595,0.06554690700532569,0.8121827411167513,2.0005429576851563,1.0,0.0327823483871141,3.1627489841336627,0.5440424465240642,0.1556420233463035,0.683819359355855,0.48681790940802244
frozenset({'caffeine'}),frozenset({'butylene glycol'}),0.08398197460057354,0.44653830397378125,0.07496927488734126,0.8926829268292683,1.9991183710002238,1.0,0.03746810638483198,5.157256712971584,0.5456000664731127,0.164568345323741,0.8060984636493294,0.5302864175430745
"frozenset({'dimethicone', 'butylene glycol', 'disodium edta'})",frozenset({'water'}),0.08684965178205653,0.40598115526423595,0.07046292503072511,0.8113207547169812,1.9984197399234622,1.0,0.03520360306594919,3.14829987709955,0.54712197564869,0.16682832201745879,0.6823682498373456,0.4924414066218609
"frozenset({'tocopheryl acetate', 'glycerin', 'sodium hyaluronate', 'phenoxyethanol'})",frozenset({'disodium edta'}),0.09217533797623925,0.3654240065546907,0.06718557968045882,0.7288888888888888,1.9946387643248626,1.0,0.03350249837164874,2.34064915615073,0.5492867834815531,0.17208814270724024,0.5727680941108958,0.4563726955655206
"frozenset({'sodium hyaluronate', 'phenoxyethanol', 'water'})","frozenset({'butylene glycol', 'glycerin'})",0.11020073740270381,0.3768947152806227,0.08275297009422368,0.7509293680297398,1.9924115080006466,1.0,0.04121889454711696,2.5017212177539174,0.5597842933464618,0.20466058763931105,0.6002752053652826,0.485247292710522
frozenset({'camellia sinensis leaf extract'}),frozenset({'water'}),0.06636624334289226,0.40598115526423595,0.05366653011061041,0.8086419753086419,1.9918214548217912,1.0,0.0267230859677156,3.104227511199798,0.5333429353305488,0.12818003913894324,0.677858663260962,0.4704158413374693
"frozenset({'tocopheryl acetate', 'water', 'disodium edta'})","frozenset({'butylene glycol', 'glycerin'})",0.07537894305612454,0.3768947152806227,0.0565342072920934,0.75,1.9899456521739132,1.0,0.028124282010801072,2.4924211388775093,0.5380298331118003,0.14285714285714285,0.5987836949375411,0.45
"frozenset({'water', 'polysorbate 20'})","frozenset({'butylene glycol', 'glycerin'})",0.06882425235559197,0.3768947152806227,0.05161818926669398,0.75,1.9899456521739132,1.0,0.02567869227073142,2.4924211388775093,0.5342425575597596,0.13097713097713098,0.5987836949375411,0.4434782608695652
"frozenset({'caprylyl glycol', 'sodium hyaluronate', 'phenoxyethanol', 'disodium edta'})","frozenset({'butylene glycol', 'glycerin'})",0.06882425235559197,0.3768947152806227,0.05161818926669398,0.75,1.9899456521739132,1.0,0.02567869227073142,2.4924211388775093,0.5342425575597596,0.13097713097713098,0.5987836949375411,0.4434782608695652
"frozenset({'butylene glycol', 'caffeine'})",frozenset({'disodium edta'}),0.07496927488734126,0.3654240065546907,0.054485866448176976,0.7267759562841529,1.9888566247641448,1.0,0.027090293650344772,2.3225481360098312,0.5374940895196361,0.14118895966029724,0.5694384178758021,0.43793954764880294
"frozenset({'dimethicone', 'caprylyl glycol', 'phenoxyethanol'})",frozenset({'water'}),0.07210159770585825,0.40598115526423595,0.058172879967226546,0.8068181818181819,1.987329144115219,1.0,0.02890099003420503,3.074921078632191,0.5354164723439978,0.13853658536585367,0.6747884012539186,0.47505389413815247
"frozenset({'tocopheryl acetate', 'sodium hyaluronate', 'phenoxyethanol'})",frozenset({'disodium edta'}),0.10323637853338796,0.3654240065546907,0.07496927488734126,0.7261904761904762,1.9872544309203501,1.0,0.037244223821473965,2.3175818891046074,0.553984527705592,0.19042663891779396,0.5685157859141075,0.46567371343156094
"frozenset({'dimethicone', 'phenoxyethanol', 'disodium edta'})","frozenset({'butylene glycol', 'glycerin'})",0.08643998361327325,0.3768947152806227,0.06472757066775911,0.7488151658767772,1.9868019781578405,1.0,0.0321487976549728,2.480664435392238,0.5436737242436283,0.1623843782117163,0.5968821958614157,0.4602771481557799
"frozenset({'dimethicone', 'phenoxyethanol', 'disodium edta'})",frozenset({'water'}),0.08643998361327325,0.40598115526423595,0.06964358869315854,0.8056872037914691,1.9845433546467972,1.0,0.03455058428482024,3.0570238107133205,0.5430466895278291,0.16472868217054262,0.672884458244811,0.4886155494234843
"frozenset({'dimethicone', 'sodium hyaluronate'})",frozenset({'water'}),0.08848832445718968,0.40598115526423595,0.07128226136829169,0.8055555555555556,1.9842190828568227,1.0,0.035357669177765276,3.054954058641073,0.5441766757070904,0.16844143272023235,0.6726628352490422,0.4905678887767687
"frozenset({'dimethicone', 'disodium edta'})","frozenset({'butylene glycol', 'glycerin'})",0.1048750512085211,0.3768947152806227,0.07824662023760753,0.74609375,1.9795813519021739,1.0,0.03871976767233125,2.454076198279394,0.5528196772377106,0.19390862944162437,0.5925146901709402,0.47685122282608694
"frozenset({'tocopheryl acetate', 'caprylyl glycol', 'disodium edta'})",frozenset({'butylene glycol'}),0.06349856616140925,0.44653830397378125,0.05612453912331012,0.8838709677419356,1.9793844332642796,1.0,0.027769997084827493,4.765920160225779,0.5283413478424686,0.12364620938628158,0.7901769298727349,0.5047795205682155
"frozenset({'butylene glycol', 'dimethicone', 'caprylyl glycol'})",frozenset({'water'}),0.0708725931995084,0.40598115526423595,0.05694387546087669,0.8034682080924855,1.9790775943024796,1.0,0.02817093819716804,3.022507651155505,0.532450230291957,0.13560975609756099,0.6691488937612119,0.47186528467187344
"frozenset({'dimethicone', 'glycerin', 'sodium hyaluronate'})",frozenset({'butylene glycol'}),0.08070462925030725,0.44653830397378125,0.07128226136829169,0.8832487309644671,1.9779909653984076,1.0,0.03524455310002667,4.7405197442245735,0.537842932366259,0.15633423180592995,0.7890526663836153,0.5214408792437014
"frozenset({'tocopheryl acetate', 'sodium hyaluronate'})",frozenset({'butylene glycol'}),0.12331011880376895,0.44653830397378125,0.10856206472757067,0.8803986710963455,1.9716084001341094,1.0,0.05349937341413021,4.627554736219218,0.5621142655616294,0.2353463587921847,0.7839031503672682,0.5617589685756957
"frozenset({'butylene glycol', 'glycerin', 'fragrance'})",frozenset({'water'}),0.06349856616140925,0.40598115526423595,0.050798852929127405,0.8,1.970534813319879,1.0,0.025019631681295958,2.970094223678821,0.5259186351706038,0.12133072407045009,0.6633103448275863,0.4625630676084763
"frozenset({'dimethicone', 'sodium hyaluronate'})",frozenset({'butylene glycol'}),0.08848832445718968,0.44653830397378125,0.07783695206882425,0.8796296296296295,1.9698861705742436,1.0,0.038323525744229106,4.597989474679352,0.5401537551744529,0.17025089605734767,0.7825136387312551,0.5269707781175671
"frozenset({'butylene glycol', 'dimethicone', 'glycerin', 'sodium hyaluronate'})",frozenset({'water'}),0.07128226136829169,0.40598115526423595,0.05694387546087669,0.7988505747126436,1.9677035851398217,1.0,0.028004620640730414,2.9531222566863695,0.5295401966913457,0.13547758284600392,0.661375346809354,0.4695564679819525
"frozenset({'peg-100 stearate', 'phenoxyethanol'})",frozenset({'disodium edta'}),0.07865628840639083,0.3654240065546907,0.0565342072920934,0.7187499999999999,1.966893217488789,1.0,0.027791311241908798,2.256270198916654,0.5335511435033928,0.14587737843551796,0.5567906714009037,0.43672926008968604
"frozenset({'dimethicone', 'butylene glycol', 'phenoxyethanol'})",frozenset({'water'}),0.10569438754608768,0.40598115526423595,0.08439164276935682,0.7984496124031006,1.9667159474025921,1.0,0.04148171320845027,2.947247345035135,0.5496310857508816,0.19750719079578138,0.6607003475006681,0.5031602249704706
"frozenset({'dimethicone', 'phenoxyethanol', 'water', 'disodium edta'})","frozenset({'butylene glycol', 'glycerin'})",0.06964358869315854,0.3768947152806227,0.05161818926669398,0.7411764705882354,1.9665345268542205,1.0,0.0253698887350652,2.4074522364157773,0.5282827647424742,0.13070539419087138,0.5846231194647487,0.43906649616368293
"frozenset({'tocopheryl acetate', 'butylene glycol', 'glycerin', 'sodium hyaluronate'})",frozenset({'disodium edta'}),0.09586235149528882,0.3654240065546907,0.06882425235559197,0.717948717948718,1.9647004714269287,1.0,0.03379384779442949,2.2498603403970057,0.5430772218266554,0.17536534446764093,0.5555279667610203,0.4531447625618029
"frozenset({'glycerin', 'butylene glycol', 'dimethicone', 'phenoxyethanol', 'disodium edta'})",frozenset({'water'}),0.06472757066775911,0.40598115526423595,0.05161818926669398,0.7974683544303799,1.9642989436574747,1.0,0.025340015349549664,2.932968045882837,0.5248871924298995,0.12316715542521994,0.6590484504583154,0.46230632655928683
"frozenset({'dimethicone', 'tocopheryl acetate', 'glycerin'})",frozenset({'water'}),0.0823433019254404,0.40598115526423595,0.06554690700532569,0.7960199004975124,1.9607311575322177,1.0,0.03211707816136361,2.912141165655818,0.5339536830357143,0.15503875968992248,0.656610053182364,0.478736489098403
"frozenset({'dimethicone', 'caprylyl glycol', 'phenoxyethanol'})","frozenset({'butylene glycol', 'glycerin'})",0.07210159770585825,0.3768947152806227,0.05325686194182712,0.7386363636363636,1.9597949604743083,1.0,0.026082150803199675,2.3840550024045744,0.527797588724741,0.13457556935817805,0.5805465901619749,0.4399703557312253
"frozenset({'caffeine', 'water'})",frozenset({'butylene glycol'}),0.062269561655059404,0.44653830397378125,0.054485866448176976,0.875,1.9595183486238532,1.0,0.026680121997535947,4.42769356820975,0.5221868563939337,0.11992786293958523,0.7741487786824575,0.4985091743119266
frozenset({'capryliccapric triglyceride'}),frozenset({'water'}),0.12822613682916836,0.40598115526423595,0.1020073740270381,0.7955271565495209,1.9595174461527554,1.0,0.049949978862062344,2.905123412535848,0.5616941450010571,0.23601895734597156,0.6557805442326762,0.5233942543595234
"frozenset({'butylene glycol', 'fragrance'})",frozenset({'water'}),0.0737402703809914,0.40598115526423595,0.058582548136009834,0.7944444444444444,1.9568505437829353,1.0,0.028645387977237823,2.889821406822635,0.5279024381191564,0.13910505836575876,0.6539578544061302,0.46937156631909405
"frozenset({'sodium hyaluronate', 'phenoxyethanol', 'water', 'disodium edta'})",frozenset({'butylene glycol'}),0.06145022531749283,0.44653830397378125,0.05366653011061041,0.8733333333333334,1.9557859327217126,1.0,0.026226650718530448,4.369434442312256,0.5206933203607879,0.11812443642921552,0.7711374290648904,0.4967584097859328
"frozenset({'dimethicone', 'water', 'disodium edta'})","frozenset({'butylene glycol', 'glycerin'})",0.08725931995083983,0.3768947152806227,0.06431790249897583,0.7370892018779343,1.95568993672178,1.0,0.031430325950523294,2.3700254579504887,0.5353891982755663,0.16086065573770494,0.5780636040657708,0.4538706878954889
"frozenset({'tocopheryl acetate', 'sodium hyaluronate', 'glycerin'})",frozenset({'butylene glycol'}),0.10979106923392053,0.44653830397378125,0.09586235149528882,0.873134328358209,1.9553402711214571,1.0,0.046836433648105955,4.362580427500786,0.5488375203055369,0.20818505338078291,0.7707778649314495,0.543906613720389
"frozenset({'butylene glycol', 'tocopheryl acetate', 'sodium hyaluronate'})",frozenset({'disodium edta'}),0.10856206472757067,0.3654240065546907,0.07742728390004097,0.7132075471698114,1.9517260343514682,1.0,0.03775609924744243,2.2126662929343026,0.5470184601618425,0.19524793388429754,0.5480565672314459,0.46254547762078013
"frozenset({'dimethicone', 'tocopheryl acetate', 'glycerin'})",frozenset({'butylene glycol'}),0.0823433019254404,0.44653830397378125,0.07169192953707497,0.8706467661691542,1.9497695011182616,1.0,0.034922491151687815,4.2786846500488425,0.530829081632653,0.15681003584229392,0.7662833132634383,0.5155986124423753
"frozenset({'tocopheryl acetate', 'dimethicone', 'glycerin', 'phenoxyethanol'})",frozenset({'butylene glycol'}),0.06923392052437526,0.44653830397378125,0.06022122081114297,0.8698224852071006,1.9479235654959013,1.0,0.02930562336273288,4.251592119474135,0.5228304349908978,0.13219424460431653,0.7647939943675296,0.5023424352641007
"frozenset({'dimethicone', 'glycerin', 'sodium hyaluronate', 'water'})",frozenset({'butylene glycol'}),0.06554690700532569,0.44653830397378125,0.05694387546087669,0.86875,1.9455217889908256,1.0,0.027674670775991398,4.21685101734262,0.5200893209150348,0.1251125112511251,0.7628562176165804,0.4981364678899083
"frozenset({'dimethicone', 'butylene glycol', 'sodium hyaluronate'})",frozenset({'water'}),0.07783695206882425,0.40598115526423595,0.06145022531749283,0.7894736842105263,1.9446067236709332,1.0,0.0298498895943446,2.8215895124948793,0.5267584777136087,0.1454898157129001,0.6455898366606171,0.47041797227680704
"frozenset({'butylene glycol', 'trehalose'})",frozenset({'disodium edta'}),0.07783695206882425,0.3654240065546907,0.055305202785743544,0.7105263157894737,1.9443887184328534,1.0,0.026861711902748366,2.1921716137201592,0.5266959540615693,0.14255543822597674,0.543831334307363,0.4309358036346471
"frozenset({'dimethicone', 'butylene glycol', 'glycerin', 'tocopheryl acetate'})",frozenset({'water'}),0.07169192953707497,0.40598115526423595,0.0565342072920934,0.7885714285714285,1.9423843159867376,1.0,0.027428634915509505,2.8095485899664503,0.5226377323253643,0.13424124513618677,0.644070935960591,0.4639123540435346
"frozenset({'dimethicone', 'tocopheryl acetate', 'phenoxyethanol'})",frozenset({'butylene glycol'}),0.07619827939369112,0.44653830397378125,0.06595657517410897,0.8655913978494623,1.938448258853704,1.0,0.03193112472792981,4.117755018435064,0.5240555838647035,0.1443946188340807,0.757149224389739,0.5066489099339054
"frozenset({'dimethicone', 'tocopheryl acetate', 'water'})",frozenset({'butylene glycol'}),0.07005325686194183,0.44653830397378125,0.06063088897992626,0.8654970760233918,1.9382370298835774,1.0,0.029349426472955104,4.114867392194929,0.5205322062150256,0.132973944294699,0.7569788027928196,0.5006384462685767
frozenset({'polysorbate 20'}),"frozenset({'butylene glycol', 'glycerin'})",0.08029496108152397,0.3768947152806227,0.058582548136009834,0.7295918367346939,1.935797471162378,1.0,0.02831980164072018,2.304313883113169,0.5256218169358482,0.14696813977389517,0.566031343503871,0.4425133096716948
"frozenset({'tocopheryl acetate', 'water', 'disodium edta'})",frozenset({'butylene glycol'}),0.07537894305612454,0.44653830397378125,0.0651372388365424,0.8641304347826088,1.9351765057838055,1.0,0.031477653448924316,4.073478082752972,0.5226479185650235,0.14260089686098654,0.7545095420461495,0.5050009972078181
"frozenset({'tocopheryl acetate', 'butylene glycol', 'dimethicone'})",frozenset({'disodium edta'}),0.07824662023760753,0.3654240065546907,0.055305202785743544,0.7068062827225131,1.9342086727866081,1.0,0.026712009319153653,2.1643574062152515,0.5239934156378601,0.14240506329113922,0.5379691001456776,0.4290757871011669
"frozenset({'glyceryl stearate', 'peg-100 stearate'})",frozenset({'disodium edta'}),0.08643998361327325,0.3654240065546907,0.06104055714870955,0.7061611374407583,1.9324432023462903,1.0,0.029453312010225427,2.159605397047746,0.5281758810605833,0.15618448637316562,0.5369524444757204,0.43660074809257643
"frozenset({'tocopheryl acetate', 'dimethicone', 'glycerin', 'water'})",frozenset({'butylene glycol'}),0.06554690700532569,0.44653830397378125,0.0565342072920934,0.8624999999999999,1.931525229357798,1.0,0.02726500260720811,4.025175971099771,0.5161034125637751,0.12410071942446041,0.751563656550703,0.4945527522935779
"frozenset({'glyceryl stearate', 'glycerin', 'peg-100 stearate'})",frozenset({'disodium edta'}),0.0737402703809914,0.3654240065546907,0.05202785743547726,0.7055555555555555,1.9307859990034877,1.0,0.025081392388429196,2.155163751323691,0.5204546800071044,0.1343915343915344,0.5359981349974894,0.42396611858495264
"frozenset({'dimethicone', 'sodium hyaluronate', 'water'})",frozenset({'butylene glycol'}),0.07128226136829169,0.44653830397378125,0.06145022531749283,0.8620689655172413,1.9305599493831065,1.0,0.029619965222680067,4.012597296190084,0.5190119100132333,0.13464991023339318,0.750784859235815,0.4998418222081619
frozenset({'squalane'}),frozenset({'water'}),0.08684965178205653,0.40598115526423595,0.0680049160180254,0.7830188679245284,1.9287074234145043,1.0,0.03274559405324948,2.7376520670430873,0.5273151826687639,0.16007714561234332,0.6347234873129474,0.47526321801877275
"frozenset({'ethylhexylglycerin', 'disodium edta'})","frozenset({'butylene glycol', 'glycerin'})",0.08848832445718968,0.3768947152806227,0.06431790249897583,0.7268518518518517,1.9285275764895329,1.0,0.030967120647023963,2.28119900846416,0.5282101195162098,0.16036772216547499,0.5616340370613874,0.4487520128824476
frozenset({'acrylatesc10-30 alkyl acrylate crosspolymer'}),"frozenset({'butylene glycol', 'glycerin'})",0.07169192953707497,0.3768947152806227,0.05202785743547726,0.7257142857142856,1.9255093167701862,1.0,0.025007548064682927,2.2717380172060624,0.5177773453516897,0.13119834710743802,0.5598083967314735,0.4318788819875776
"frozenset({'tocopheryl acetate', 'dimethicone', 'glycerin', 'phenoxyethanol'})",frozenset({'water'}),0.06923392052437526,0.40598115526423595,0.05407619827939369,0.7810650887573964,1.9238949360815387,1.0,0.025968531241435524,2.7132212097390305,0.5159417680324371,0.12840466926070038,0.631434401142624,0.45713193892965687
"frozenset({'tocopheryl acetate', 'phenoxyethanol', 'water', 'disodium edta'})",frozenset({'butylene glycol'}),0.06104055714870955,0.44653830397378125,0.05243752560426055,0.8590604026845637,1.9238224247275413,1.0,0.02518057874146112,3.9269425099003135,0.5114187936300175,0.1152115211521152,0.7453489585144486,0.4882457976725571
"frozenset({'butylene glycol', 'tocopheryl acetate', 'caprylyl glycol'})",frozenset({'disodium edta'}),0.07988529291274069,0.3654240065546907,0.05612453912331012,0.7025641025641025,1.9225997470392087,1.0,0.02693253532234138,2.1334882538247464,0.5215338216846168,0.14421052631578948,0.5312840376752578,0.42807577325514545
"frozenset({'dimethicone', 'butylene glycol', 'phenoxyethanol', 'disodium edta'})",frozenset({'water'}),0.0708725931995084,0.40598115526423595,0.055305202785743544,0.7803468208092486,1.9221257210851421,1.0,0.026532265522034894,2.704348951033873,0.5163367953491411,0.13119533527696792,0.6302252342037074,0.4582864275590138
"frozenset({'sodium hyaluronate', 'ethylhexylglycerin'})","frozenset({'butylene glycol', 'glycerin'})",0.07701761573125768,0.3768947152806227,0.05571487095452683,0.723404255319149,1.9193802035152638,1.0,0.026687338601902064,2.2527652601392876,0.518968173154748,0.13991769547325103,0.5561011092925987,0.4356151711378354
"frozenset({'dimethicone', 'caprylyl glycol', 'water'})","frozenset({'butylene glycol', 'glycerin'})",0.07251126587464155,0.3768947152806227,0.05243752560426055,0.7231638418079096,1.9187423237533776,1.0,0.02510841269779999,2.250808885618975,0.5162599381625441,0.1320949432404541,0.5557152780099325,0.43114713829525914
"frozenset({'dimethicone', 'glycerin', 'sodium hyaluronate', 'phenoxyethanol'})",frozenset({'water'}),0.0680049160180254,0.40598115526423595,0.05284719377304384,0.7771084337349398,1.9141490279989788,1.0,0.025238479404398544,2.6650575196253197,0.5124218417241674,0.1254863813229572,0.6247735770668883,0.4536399888149976
"frozenset({'phenoxyethanol', 'ethylhexylglycerin', 'disodium edta'})","frozenset({'butylene glycol', 'glycerin'})",0.07169192953707497,0.3768947152806227,0.05161818926669398,0.7200000000000001,1.9103478260869569,1.0,0.024597879895899646,2.2253760168549195,0.5133372560557027,0.13003095975232198,0.5506377383300461,0.42847826086956525
"frozenset({'dimethicone', 'tocopheryl acetate'})",frozenset({'butylene glycol'}),0.09176566980745596,0.44653830397378125,0.07824662023760753,0.8526785714285714,1.9095306356487547,1.0,0.037269733678768124,3.756830906359787,0.5244363521290739,0.170080142475512,0.733818203447182,0.5139539646133683
"frozenset({'tocopheryl acetate', 'butylene glycol', 'dimethicone'})",frozenset({'water'}),0.07824662023760753,0.40598115526423595,0.06063088897992626,0.774869109947644,1.908633196147527,1.0,0.028864235700340406,2.638548821965836,0.5164774774774775,0.14313346228239845,0.6210037912980684,0.4621066034097453
"frozenset({'tocopheryl acetate', 'glycerin', 'water', 'disodium edta'})",frozenset({'butylene glycol'}),0.06636624334289226,0.44653830397378125,0.0565342072920934,0.8518518518518517,1.907679238871899,1.0,0.02689913754864704,3.735866448176974,0.5096247400652459,0.12387791741472169,0.7323244784384679,0.48922867821950383
"frozenset({'dimethicone', 'caprylyl glycol'})","frozenset({'butylene glycol', 'glycerin'})",0.08725931995083983,0.3768947152806227,0.06267922982384269,0.7183098591549296,1.9058634415186775,1.0,0.029791653275390156,2.2120237607537896,0.5207431266941247,0.15612244897959185,0.5479252900704689,0.4423071034905083
"frozenset({'glycerin', 'sodium hyaluronate', 'caprylyl glycol', 'water'})",frozenset({'butylene glycol'}),0.06308889799262597,0.44653830397378125,0.05366653011061041,0.8506493506493507,1.904986298105564,1.0,0.025494920601408313,3.7057870081755517,0.5070511386963154,0.11769991015274034,0.7301517875167024,0.4854164184439414
"frozenset({'xanthan gum', 'water', 'disodium edta'})","frozenset({'butylene glycol', 'glycerin'})",0.07251126587464155,0.3768947152806227,0.05202785743547726,0.7175141242937852,1.9037521493490541,1.0,0.024698744529016704,2.2057927079065953,0.5118353690770985,0.1309278350515464,0.546648242867278,0.4277788012773274
"frozenset({'caprylyl glycol', 'carbomer'})","frozenset({'butylene glycol', 'glycerin'})",0.07947562474395739,0.3768947152806227,0.05694387546087669,0.7164948453608248,1.9010477364410578,1.0,0.02698993250125326,2.1978622770101675,0.5148959604012385,0.14256410256410257,0.5450124375580363,0.4337909009412819
"frozenset({'2-hexanediol', 'disodium edta'})",frozenset({'butylene glycol'}),0.062269561655059404,0.44653830397378125,0.05284719377304384,0.8486842105263158,1.9005854659584742,1.0,0.02504144932240281,3.6576599041732725,0.5053118893528536,0.11590296495956874,0.7266011531419222,0.4835164171897634
"frozenset({'water', 'ethylhexylglycerin', 'disodium edta'})","frozenset({'butylene glycol', 'glycerin'})",0.07783695206882425,0.3768947152806227,0.05571487095452683,0.7157894736842105,1.8991762013729978,1.0,0.02637853506623584,2.192407483271883,0.5134188726579036,0.13963039014373715,0.5438804110868888,0.43180778032036615
"frozenset({'caprylyl glycol', 'sodium hyaluronate', 'water'})",frozenset({'butylene glycol'}),0.07005325686194183,0.44653830397378125,0.0594018844735764,0.8479532163742689,1.898948441439991,1.0,0.028120421966605247,3.640075000787821,0.5090536229682516,0.12992831541218636,0.725280385765796,0.49049036965502435
"frozenset({'glycerin', 'sodium hyaluronate', 'water', 'disodium edta'})",frozenset({'butylene glycol'}),0.07496927488734126,0.44653830397378125,0.06349856616140925,0.8469945355191255,1.8968015240387022,1.0,0.030021913303071697,3.6172675133142116,0.5111146032743792,0.13864042933810372,0.7235482318298929,0.4945981851907554
